neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price_log
2,209,40.73552,-74.00554,0,3,19,0.81,1,12,5.707110264748875
1,91,40.73639,-73.95342,0,1,85,3.74,2,0,4.430816798843313
1,28,40.70032,-73.91684000000001,1,1,2,0.09,1,0,4.110873864173311
1,28,40.69549,-73.91838,1,1,4,0.17,1,0,3.4339872044851463
3,59,40.75482,-73.89369,0,2,119,5.2,1,87,4.77912349311153
1,214,40.71703,-73.94298,0,5,1,0.04,1,0,5.017279836814924
1,91,40.72509,-73.95418000000001,1,6,48,2.31,1,43,4.532599493153256
1,91,40.72505,-73.94449,0,1,114,4.97,1,255,4.605170185988092
1,158,40.67635,-73.97113,0,2,9,0.39,1,0,4.8283137373023015
3,116,40.757940000000005,-73.72955999999999,1,1,12,0.55,5,133,3.828641396489095
1,214,40.70745,-73.94484,0,4,2,0.09,1,0,5.170483995038151
2,94,40.812459999999994,-73.94906,0,2,64,2.85,1,72,4.997212273764115
1,51,40.6762,-73.9617,0,2,1,0.06,1,72,4.330733340286331
3,185,40.69167,-73.75495,0,2,54,2.34,1,267,4.605170185988092
3,77,40.755,-73.82333,0,1,2,0.09,1,0,4.795790545596741
1,13,40.69562,-73.95107,1,5,5,0.21,2,0,3.871201010907891
1,28,40.69426,-73.90785,0,3,70,3.06,1,223,5.062595033026967
1,60,40.65593,-73.91798,1,7,5,0.26,9,206,4.394449154672439
1,51,40.6775,-73.95404,1,1,7,0.33,3,0,4.248495242049359
1,74,40.63646,-73.96484,0,2,58,2.7,1,312,5.5254529391317835
2,92,40.729820000000004,-74.00034000000001,0,2,25,1.78,1,64,5.170483995038151
0,24,40.85634,-73.86633,1,2,21,0.91,1,280,3.828641396489095
2,206,40.855979999999995,-73.93427,0,2,18,0.77,1,0,4.394449154672439
1,214,40.70955,-73.9491,0,3,24,1.05,1,14,5.384495062789089
2,201,40.77751,-73.95198,0,2,25,1.09,1,0,4.867534450455582
2,61,40.79873,-73.93263,0,1,34,1.5,1,0,5.298317366548036
0,146,40.907340000000005,-73.90137,1,3,0,1.3732214298586618,1,0,4.787491742782046
1,28,40.69716,-73.91447,0,2,4,0.18,1,0,5.278114659230517
2,94,40.83103,-73.94653000000001,1,1,0,1.3732214298586618,2,0,4.394449154672439
2,201,40.78078,-73.95300999999999,0,2,45,2.0,1,0,4.844187086458591
1,28,40.70115,-73.9212,1,6,0,1.3732214298586618,1,0,4.02535169073515
1,159,40.65967,-73.96242,0,2,0,1.3732214298586618,1,0,4.61512051684126
1,26,40.66192,-73.91371,1,2,34,1.47,5,0,4.0943445622221
2,202,40.80024,-73.96826,1,7,2,0.09,1,0,3.9512437185814275
1,28,40.70089,-73.9273,1,2,0,1.3732214298586618,1,260,5.5254529391317835
1,51,40.67215,-73.94830999999999,1,1,2,0.09,1,177,5.017279836814924
1,214,40.71352,-73.96148000000001,0,30,29,1.41,2,0,6.68586094706836
2,202,40.77621,-73.98054,1,1,13,0.77,1,54,4.948759890378168
1,13,40.691559999999996,-73.94359,1,5,1,0.06,2,0,4.564348191467836
2,75,40.74416,-73.99016999999999,0,2,41,1.93,1,174,6.398594934535208
2,34,40.74648,-73.99286,1,3,23,1.03,1,0,3.713572066704308
3,189,40.74739,-73.92058,1,1,115,4.94,5,76,4.454347296253507
2,94,40.8204,-73.94651999999999,0,3,18,0.79,1,4,5.017279836814924
1,13,40.69444,-73.95116,1,30,2,0.09,2,0,4.110873864173311
2,201,40.763259999999995,-73.95966999999999,0,5,0,1.3732214298586618,1,0,5.0106352940962555
1,51,40.67651,-73.95877,1,6,4,0.18,1,0,3.713572066704308
2,112,40.74195,-73.97825999999999,1,1,16,0.68,1,0,4.248495242049359
2,37,40.71332,-74.00643000000001,0,2,0,1.3732214298586618,1,89,5.707110264748875
1,45,40.68796,-73.99996999999999,0,3,2,0.09,1,0,5.0106352940962555
2,201,40.77667,-73.95335,1,1,89,3.92,1,149,4.795790545596741
1,28,40.692009999999996,-73.92364,1,9,2,0.09,1,0,3.713572066704308
2,202,40.790929999999996,-73.97528,0,7,0,1.3732214298586618,1,0,5.602118820879701
2,73,40.706759999999996,-74.00612,0,3,14,0.61,1,10,5.303304908059076
2,202,40.79272,-73.97519,0,3,6,0.27,1,0,4.795790545596741
1,51,40.671690000000005,-73.9326,1,3,28,1.76,1,93,3.9318256327243257
2,209,40.73574,-74.00121,0,14,0,1.3732214298586618,1,341,5.673323267171493
1,17,40.60848,-73.97703,0,2,115,4.95,1,323,4.61512051684126
1,13,40.681509999999996,-73.94827,0,3,1,0.32,1,133,5.5254529391317835
3,189,40.73726,-73.92775,1,3,58,2.53,3,97,3.828641396489095
1,13,40.690740000000005,-73.93696,0,5,6,0.33,2,5,4.454347296253507
2,95,40.76551,-73.9873,0,1,139,5.95,1,265,5.707110264748875
3,54,40.77773,-73.90719,1,1,3,0.13,1,0,3.58351893845611
2,61,40.79629,-73.94913000000001,1,7,0,1.3732214298586618,1,0,4.02535169073515
1,85,40.67949,-73.98666,0,2,113,5.88,2,67,5.420534999272286
1,175,40.60954,-73.95966,0,4,5,0.67,1,82,4.3694478524670215
1,76,40.62187,-73.93079,1,2,58,2.53,3,311,3.912023005428146
2,95,40.761520000000004,-73.99388,0,30,4,0.19,20,332,4.875197323201151
1,74,40.64844,-73.96726,0,5,4,0.18,1,3,4.7535901911063645
1,41,40.68358,-73.9627,1,3,2,0.15,1,0,4.0943445622221
1,28,40.68609,-73.91525,1,1,5,0.22,2,0,3.4965075614664802
1,13,40.68838,-73.92208000000001,1,2,10,0.51,2,34,3.828641396489095
1,13,40.68855,-73.95137,1,2,2,0.2,2,0,4.2626798770413155
1,74,40.65198,-73.96078,0,3,2,0.11,3,311,4.605170185988092
3,123,40.7355,-73.90064,0,3,71,3.08,1,285,4.663439094112067
3,54,40.78182,-73.91248,0,5,2,0.09,1,0,5.081404364984463
2,130,40.807109999999994,-73.95826,0,1,1,0.04,1,0,4.74493212836325
1,13,40.6867,-73.94211999999999,1,3,8,0.34,1,0,4.02535169073515
3,77,40.7612,-73.8214,0,1,104,4.44,1,90,4.795790545596741
1,214,40.71389,-73.95103,1,7,19,0.85,2,151,4.02535169073515
3,4,40.7641,-73.91879,1,2,1,0.05,1,0,5.081404364984463
1,51,40.67423,-73.95737,0,2,31,1.36,1,4,4.709530201312334
2,94,40.83082,-73.94677,1,4,2,0.11,2,13,4.110873864173311
2,95,40.76163,-73.99335,0,30,4,0.41,20,310,4.875197323201151
2,95,40.766090000000005,-73.99396,2,1,94,4.09,1,7,4.7535901911063645
2,35,40.7134,-73.99069,0,1,0,1.3732214298586618,1,0,5.017279836814924
1,151,40.6765,-73.98205,0,4,0,1.3732214298586618,1,0,4.61512051684126
1,28,40.70515,-73.92349,1,2,5,0.22,2,0,4.454347296253507
3,68,40.742470000000004,-73.88949000000001,1,1,61,2.66,7,57,4.02535169073515
1,51,40.6739,-73.93372,1,1,63,2.77,2,30,4.02535169073515
2,73,40.707809999999995,-74.00050999999999,1,2,3,0.14,1,0,4.51085950651685
2,198,40.71261,-73.99609,1,7,0,1.3732214298586618,1,0,4.394449154672439
1,13,40.691320000000005,-73.94494,1,2,6,0.26,1,0,5.017279836814924
2,145,40.72206,-73.99497,0,5,1,0.05,1,0,5.860786223465865
1,30,40.63601,-73.91503,1,1,1,0.07,2,365,4.709530201312334
2,95,40.76125,-73.99299,0,2,85,3.67,1,0,5.10594547390058
3,166,40.695570000000004,-73.9043,1,2,1,0.04,1,0,3.7612001156935624
2,209,40.73103,-74.00319,0,5,47,2.01,1,310,5.786897381366708
2,64,40.72526,-73.98128,0,3,6,0.35,1,0,4.948759890378168
3,166,40.70216,-73.89944,0,10,1,0.04,1,0,4.330733340286331
1,108,40.6421,-73.98170999999999,1,2,14,0.6,4,180,4.204692619390966
1,108,40.64007,-73.98011,1,2,29,1.25,4,170,4.204692619390966
2,61,40.80196,-73.93627,1,1,35,1.56,2,15,4.564348191467836
2,119,40.72268,-73.9893,1,1,179,7.76,2,326,4.7535901911063645
2,94,40.804159999999996,-73.95557,1,7,0,1.3732214298586618,1,0,4.110873864173311
4,82,40.595459999999996,-74.06092,0,7,0,1.3732214298586618,3,365,6.68586094706836
1,151,40.67481,-73.97258000000001,0,3,41,1.84,1,1,5.303304908059076
3,4,40.76406,-73.90959000000001,1,7,0,1.3732214298586618,1,0,4.727387818712341
3,109,40.70491,-73.83614,0,2,0,1.3732214298586618,1,0,4.61512051684126
3,171,40.665240000000004,-73.73283,1,1,89,4.01,3,356,4.442651256490317
3,171,40.66458,-73.73464,1,1,144,6.21,3,0,4.143134726391533
1,13,40.69256,-73.96058000000001,1,1,5,0.22,1,0,3.58351893845611
3,171,40.664,-73.733,1,1,129,5.74,3,354,4.143134726391533
3,117,40.745,-73.94951,0,5,1,0.04,1,0,4.7535901911063645
0,118,40.824059999999996,-73.8934,0,3,13,0.61,1,285,5.049856007249537
1,13,40.69072,-73.92674,0,3,1,0.05,1,0,5.111987788356544
1,51,40.66872,-73.93451,1,3,6,0.26,2,0,4.110873864173311
1,151,40.67447,-73.97605,0,2,7,0.37,1,14,5.993961427306569
1,7,40.62493,-74.02837,0,1,92,4.09,1,312,4.51085950651685
2,6,40.71035,-74.01722,1,1,9,0.39,1,0,4.51085950651685
1,214,40.71237,-73.9598,1,4,6,0.27,1,0,4.330733340286331
1,13,40.688829999999996,-73.94821,1,3,3,0.3,2,0,4.02535169073515
2,94,40.8173,-73.95571,1,1,0,1.3732214298586618,1,180,4.795790545596741
0,167,40.88667,-73.91494,1,2,0,1.3732214298586618,3,269,6.398594934535208
1,51,40.668820000000004,-73.92245,1,1,92,3.99,12,102,4.290459441148391
1,13,40.68161,-73.95237,1,30,4,0.37,1,0,4.795790545596741
2,137,40.74819,-73.97201,0,6,2,0.09,1,341,5.303304908059076
1,41,40.69575,-73.96966,0,3,5,0.22,1,0,4.605170185988092
1,13,40.69095,-73.95017,1,2,0,1.3732214298586618,1,0,3.713572066704308
2,191,40.758790000000005,-73.98155,0,3,5,0.22,1,0,5.225746673713202
2,119,40.72017,-73.98411999999999,1,2,14,0.67,1,60,4.51085950651685
2,92,40.73372,-73.99704,0,4,42,1.83,1,117,6.423246963533519
2,73,40.70912,-74.00721,0,7,3,0.14,1,20,5.198497031265826
1,28,40.704229999999995,-73.91595,1,1,3,0.13,1,0,4.330733340286331
3,185,40.70644,-73.76071999999999,0,1,100,4.45,1,71,4.394449154672439
1,91,40.72074,-73.9432,0,30,4,0.19,8,125,4.51085950651685
2,86,40.73775,-73.98319000000001,0,1,0,1.3732214298586618,1,0,5.19295685089021
1,214,40.721059999999994,-73.95974,0,5,1,0.04,1,0,5.598421958998375
1,151,40.67653,-73.9737,0,5,0,1.3732214298586618,1,0,4.672828834461906
2,112,40.74075,-73.98161999999999,1,14,0,1.3732214298586618,1,283,4.709530201312334
0,167,40.88515,-73.91411,2,2,1,0.04,3,269,6.68586094706836
2,94,40.81545,-73.94613000000001,1,1,2,0.09,1,0,4.110873864173311
2,202,40.79312,-73.96885999999999,0,4,30,1.29,1,45,5.393627546352362
2,94,40.817479999999996,-73.94484,0,5,52,2.35,4,113,5.017279836814924
2,202,40.7856,-73.97539,0,3,3,0.13,1,0,5.66988092298052
2,202,40.7973,-73.9618,1,3,4,0.17,1,0,4.02535169073515
2,112,40.73891,-73.98295,1,2,1,0.04,1,0,4.941642422609304
3,164,40.70171,-73.82991,0,2,95,4.13,1,105,4.189654742026425
2,191,40.763020000000004,-73.98210999999999,0,3,104,4.53,1,0,5.480638923341991
2,95,40.76181,-73.98865,1,3,111,4.95,2,128,4.709530201312334
2,202,40.77345,-73.98774,1,10,10,0.44,1,248,4.499809670330265
0,62,40.83296,-73.88668,1,2,55,2.56,4,127,0.0
1,13,40.67907,-73.94915999999999,0,2,18,0.86,2,86,5.017279836814924
3,50,40.747479999999996,-73.8647,2,1,18,0.8,6,365,3.828641396489095
2,130,40.81012,-73.95825,1,1,0,1.3732214298586618,1,0,4.02535169073515
2,206,40.84684,-73.93252,1,1,22,0.95,2,91,4.02535169073515
2,34,40.73993,-74.00147,0,30,0,1.3732214298586618,33,307,5.10594547390058
2,94,40.804190000000006,-73.94792,2,1,1,0.16,1,365,4.189654742026425
1,45,40.68181,-74.00461999999999,1,1,51,2.89,1,6,4.1588830833596715
2,94,40.81698,-73.93968000000001,1,1,9,0.39,1,89,4.2626798770413155
1,91,40.73384,-73.95407,0,4,19,0.85,1,0,4.795790545596741
2,61,40.78828,-73.94385,1,1,163,7.27,3,75,4.418840607796598
2,64,40.729820000000004,-73.98371,1,2,4,0.17,1,0,4.04305126783455
1,13,40.69072,-73.92531,1,1,4,0.19,1,0,4.394449154672439
2,95,40.7658,-73.99087,0,2,121,5.35,1,82,4.941642422609304
3,150,40.67801,-73.8459,0,2,51,2.22,1,295,4.709530201312334
1,214,40.71327,-73.94763,1,2,3,0.13,1,90,4.110873864173311
2,94,40.80041,-73.95401,1,1,68,2.97,1,330,4.2626798770413155
2,61,40.79148,-73.9446,1,1,58,4.1,2,26,4.248495242049359
1,13,40.69522,-73.94226,2,3,7,0.31,2,364,3.828641396489095
2,112,40.73972,-73.97839,1,5,0,1.3732214298586618,1,0,4.07753744390572
1,28,40.70258,-73.92466,1,5,0,1.3732214298586618,1,358,4.709530201312334
2,94,40.81876,-73.93974,1,1,4,0.17,1,179,4.394449154672439
3,68,40.73744,-73.88136,1,2,38,1.66,1,28,3.9512437185814275
1,26,40.67287,-73.9105,1,4,67,2.89,2,0,3.9318256327243257
2,95,40.76044,-73.99882,0,3,13,0.6,1,116,5.6131281063880705
2,127,40.755990000000004,-73.96769,0,3,95,4.26,1,239,5.3612921657094255
1,51,40.67389,-73.93363000000001,1,2,47,2.05,4,345,4.007333185232471
1,31,40.685179999999995,-73.99247,0,1,90,4.11,1,164,5.14166355650266
2,73,40.70874,-74.01342,1,1,0,1.3732214298586618,2,0,4.634728988229636
1,13,40.68385,-73.95626999999999,1,3,15,0.69,2,0,3.9318256327243257
1,13,40.69445,-73.93828,1,2,11,0.49,1,164,4.454347296253507
1,13,40.68911,-73.94145,1,1,2,0.09,1,0,4.394449154672439
1,28,40.70182,-73.9188,1,1,3,0.13,1,0,3.9318256327243257
2,94,40.8216,-73.93679,1,1,1,0.05,1,0,4.465908118654584
2,191,40.76122,-73.98583,1,3,0,1.3732214298586618,1,0,4.919980925828125
1,63,40.67425,-73.87279000000001,2,1,9,0.4,6,180,4.382026634673881
1,214,40.72099,-73.96007,0,1,12,0.53,3,0,5.356586274672012
0,210,40.8372,-73.84345,0,2,67,2.99,2,129,4.2626798770413155
1,63,40.6746,-73.87293000000001,2,1,7,0.31,6,180,5.075173815233827
1,28,40.700309999999995,-73.91718,1,1,0,1.3732214298586618,1,0,4.02535169073515
1,63,40.67467,-73.87379,1,1,29,1.28,6,180,4.787491742782046
1,81,40.62267,-74.02989000000001,0,4,45,1.98,1,44,4.795790545596741
2,94,40.81629,-73.94131,0,2,24,1.45,1,55,4.276666119016055
2,86,40.73594,-73.97946999999999,0,3,12,0.53,1,1,5.14166355650266
1,51,40.66583,-73.93563,0,30,4,0.18,1,61,4.2626798770413155
1,214,40.71351,-73.96038,1,1,1,0.04,1,0,4.394449154672439
2,94,40.82744,-73.94707,1,2,86,4.01,1,97,3.9318256327243257
2,119,40.721779999999995,-73.98645,1,1,1,0.04,1,0,4.394449154672439
2,112,40.7433,-73.97919,0,2,75,3.32,1,29,4.867534450455582
2,61,40.788990000000005,-73.94726999999999,0,14,6,0.27,1,3,4.605170185988092
2,94,40.82094,-73.95366,1,16,1,0.04,1,0,3.912023005428146
1,158,40.67988,-73.97375,0,1,2,0.09,1,0,4.836281906951478
2,201,40.77002,-73.96183,0,7,1,0.04,1,0,5.017279836814924
3,117,40.75461,-73.91903,1,4,4,0.18,2,0,3.4339872044851463
1,214,40.712790000000005,-73.94154,0,4,10,0.93,1,43,4.976733742420574
0,62,40.83243,-73.88608,1,2,60,2.59,4,171,4.02535169073515
1,13,40.6837,-73.9511,0,5,53,2.43,3,267,5.14166355650266
2,94,40.81677,-73.93927,0,1,6,0.26,2,0,5.225746673713202
3,68,40.74282,-73.87655,0,6,8,0.35,2,0,4.795790545596741
2,64,40.72311,-73.98161,0,2,22,0.98,1,0,5.1647859739235145
1,91,40.726420000000005,-73.94574,0,3,50,2.15,2,91,4.836281906951478
2,206,40.8459,-73.94219,1,1,1,0.04,1,0,4.110873864173311
2,61,40.7889,-73.9482,1,3,0,1.3732214298586618,1,0,4.30406509320417
2,127,40.7577,-73.9662,1,1,142,6.6,1,38,4.663439094112067
1,81,40.618970000000004,-74.03675,0,1,3,0.44,1,6,4.454347296253507
2,202,40.775999999999996,-73.98815,0,30,7,0.85,25,312,5.707110264748875
2,86,40.73496,-73.98723000000001,1,2,57,2.51,3,149,5.017279836814924
1,74,40.64419,-73.95947,1,1,0,1.3732214298586618,1,0,4.875197323201151
3,104,40.750009999999996,-73.87358,1,2,9,0.39,1,0,4.394449154672439
1,19,40.68557,-73.98536999999999,0,7,31,1.38,2,0,4.948759890378168
1,20,40.64394,-73.99524,1,2,25,1.08,1,129,4.330733340286331
1,214,40.710409999999996,-73.9663,0,2,34,1.55,1,239,5.707110264748875
2,64,40.72609,-73.97865,2,6,31,1.37,3,196,4.248495242049359
3,44,40.79511,-73.8473,1,7,2,0.12,1,279,3.9889840465642745
2,112,40.74042,-73.97822,1,1,26,1.13,1,0,4.382026634673881
2,127,40.75878,-73.97069,0,1,87,3.86,1,40,6.016157159698354
3,4,40.758179999999996,-73.91398000000001,0,30,1,0.05,3,220,6.398594934535208
1,51,40.670609999999996,-73.93151,1,2,112,4.91,1,5,3.6635616461296463
2,64,40.72208,-73.97779,0,1,17,0.77,1,11,5.225746673713202
1,91,40.72037,-73.94624,0,2,3,0.13,1,178,5.170483995038151
2,201,40.77265,-73.94833,0,2,6,0.27,1,0,4.7535901911063645
1,28,40.68513,-73.90987,1,2,38,1.66,1,0,3.9318256327243257
1,80,40.68531,-73.97451,1,1,152,6.58,2,41,4.330733340286331
1,159,40.6569,-73.9568,0,3,13,0.57,1,0,4.2626798770413155
1,13,40.68653,-73.9438,1,4,2,0.09,1,0,4.454347296253507
1,28,40.69145,-73.92152,1,2,4,0.18,1,0,3.713572066704308
1,13,40.68861,-73.95214,1,5,22,1.0,1,1,3.9318256327243257
2,34,40.74418,-73.9999,0,3,4,0.18,1,0,5.093750200806762
2,95,40.76347,-73.98785,0,2,97,4.21,1,145,5.5254529391317835
3,220,40.74273,-73.90458000000001,1,7,2,0.09,1,0,3.58351893845611
3,117,40.75905,-73.93203000000001,0,2,106,4.73,1,188,5.69035945432406
1,30,40.634879999999995,-73.89015,1,2,45,1.95,3,259,4.330733340286331
3,50,40.74967,-73.86310999999999,2,1,16,0.7,6,365,3.828641396489095
1,13,40.69173,-73.95104,1,1,1,0.04,1,0,3.6635616461296463
2,202,40.79574,-73.96311999999999,1,1,1,0.04,1,35,4.127134385045092
2,86,40.73894,-73.98651,0,2,0,1.3732214298586618,1,0,5.831882477283517
2,127,40.75205,-73.98564,0,2,102,4.48,1,213,5.14166355650266
2,178,40.72443,-74.00140999999999,1,5,32,1.39,1,336,4.394449154672439
1,151,40.67133,-73.97859,1,2,0,1.3732214298586618,2,0,4.553876891600541
1,28,40.704390000000004,-73.92546,1,2,10,0.43,2,0,4.007333185232471
1,91,40.72767,-73.95084,1,5,19,1.26,1,0,4.394449154672439
0,147,40.88304,-73.88278000000001,0,5,1,0.04,1,0,4.07753744390572
2,64,40.725,-73.97711,0,8,6,0.27,1,0,4.795790545596741
3,56,40.757540000000006,-73.73068,1,1,12,0.55,5,226,3.828641396489095
1,214,40.70728,-73.95461,0,1,122,5.42,1,193,4.795790545596741
0,38,40.83556,-73.91098000000001,1,4,42,1.85,2,77,4.2626798770413155
1,214,40.71418,-73.94298,0,3,3,0.14,1,0,5.375278407684165
2,202,40.78304,-73.97309,0,2,2,0.09,1,0,5.5254529391317835
1,190,40.6494,-74.00967,0,3,1,0.04,1,21,4.290459441148391
2,64,40.72698,-73.98948,0,1,0,1.3732214298586618,1,0,5.204006687076795
2,94,40.821979999999996,-73.95770999999999,1,2,26,1.17,2,355,4.454347296253507
1,60,40.655559999999994,-73.92926,1,3,10,0.45,7,341,4.394449154672439
2,73,40.70511,-74.00828,1,1,0,1.3732214298586618,1,0,4.7535901911063645
1,13,40.6898,-73.96011999999999,1,14,1,0.13,3,364,3.9318256327243257
1,214,40.71394,-73.95669000000001,0,14,9,0.41,1,326,5.545177444479562
1,7,40.62985,-74.01738,0,2,7,0.31,1,0,4.795790545596741
1,91,40.73237,-73.95952,1,10,2,0.09,2,0,4.127134385045092
2,94,40.813320000000004,-73.94869,1,1,3,0.14,3,3,4.189654742026425
1,91,40.73547,-73.95495,1,2,4,0.18,1,0,4.02535169073515
1,51,40.67837,-73.95421999999999,0,2,0,1.3732214298586618,3,189,5.700443573390687
2,127,40.751740000000005,-73.97213,0,2,3,0.23,13,266,6.511745329644728
0,111,40.88165,-73.90633000000001,0,2,46,2.0,1,10,4.61512051684126
1,57,40.69404,-73.9875,0,1,0,1.3732214298586618,1,0,5.298317366548036
3,4,40.76838,-73.92564,1,2,4,0.18,2,177,4.110873864173311
2,202,40.795320000000004,-73.96344,0,9,0,1.3732214298586618,1,0,4.875197323201151
1,28,40.70561,-73.92378000000001,1,2,0,1.3732214298586618,2,0,4.394449154672439
2,92,40.733340000000005,-73.99416,0,2,3,0.14,1,0,5.303304908059076
1,60,40.63458,-73.94554000000001,1,2,6,0.47,1,88,4.204692619390966
1,13,40.6938,-73.94836,0,3,72,3.16,7,226,5.111987788356544
2,137,40.74409,-73.97166999999999,0,3,0,1.3732214298586618,1,0,5.860786223465865
3,22,40.7105,-73.81589,1,5,0,1.3732214298586618,1,177,4.454347296253507
1,19,40.685970000000005,-73.98507,0,7,2,0.14,2,0,5.017279836814924
3,77,40.75947,-73.82263,0,30,7,0.34,15,294,4.61512051684126
2,94,40.80666,-73.95703,1,2,67,2.99,1,63,4.51085950651685
2,64,40.725640000000006,-73.98682,1,4,20,1.08,2,94,4.976733742420574
1,151,40.67257,-73.97775,1,1,0,1.3732214298586618,2,0,4.51085950651685
1,91,40.72572,-73.93909000000001,0,2,31,1.37,1,0,5.351858133476067
2,92,40.73325,-73.99971,0,2,34,1.52,1,10,5.860786223465865
4,186,40.64262,-74.08066,1,2,29,1.3,1,57,4.23410650459726
3,4,40.77028,-73.91665,1,3,7,0.31,1,0,4.110873864173311
3,4,40.76972,-73.92662,1,1,19,0.85,2,250,4.110873864173311
2,201,40.78269,-73.95288000000001,0,1,0,1.3732214298586618,1,0,4.852030263919617
3,79,40.71089,-73.85384,0,4,97,4.42,3,273,4.110873864173311
2,202,40.79787,-73.96802,1,4,4,0.22,1,0,4.110873864173311
1,60,40.66393,-73.9279,0,1,80,3.57,1,81,4.709530201312334
0,47,40.81941,-73.92761999999999,0,2,98,4.57,2,193,4.248495242049359
1,214,40.713409999999996,-73.96554,1,4,0,1.3732214298586618,1,0,4.2626798770413155
2,94,40.80194,-73.95602,0,2,1,0.04,1,0,4.836281906951478
1,41,40.68448,-73.96385,1,3,2,0.09,1,0,4.0943445622221
2,95,40.765570000000004,-73.98949,0,3,97,4.4,1,60,5.303304908059076
1,151,40.67242,-73.98614,1,1,11,0.49,2,0,4.2626798770413155
3,4,40.760220000000004,-73.92617,1,1,0,1.3732214298586618,1,0,4.110873864173311
1,175,40.587790000000005,-73.94703,1,1,0,1.3732214298586618,1,0,4.2626798770413155
1,13,40.6897,-73.93078,1,4,1,0.05,1,0,3.9318256327243257
3,79,40.716770000000004,-73.83398000000001,1,1,17,0.78,1,188,4.189654742026425
2,95,40.76093,-73.99103000000001,1,1,112,5.63,2,76,4.795790545596741
2,73,40.7105,-74.00641,1,1,20,0.88,5,0,4.564348191467836
2,94,40.79971,-73.95175,1,4,3,0.13,1,0,4.2626798770413155
1,85,40.68003,-73.99039,0,2,1,0.05,1,0,5.262690188904886
1,63,40.66402,-73.8979,1,7,22,0.98,3,68,4.110873864173311
1,28,40.69467,-73.91444,0,4,1,0.04,1,188,5.170483995038151
1,151,40.68107,-73.97876,0,30,50,2.48,2,208,5.69035945432406
2,94,40.8255,-73.94119,1,3,2,0.09,1,0,3.9318256327243257
1,214,40.708290000000005,-73.94369,1,3,4,0.18,1,0,4.204692619390966
2,95,40.76163,-73.99008,0,2,73,3.35,1,56,5.424950017481403
2,137,40.746,-73.9777,1,2,0,1.3732214298586618,1,0,5.5254529391317835
2,64,40.72868,-73.98244,1,4,7,0.31,1,0,6.274762021241939
3,4,40.76255,-73.92347,0,4,1,0.04,1,0,4.672828834461906
1,28,40.700140000000005,-73.9215,1,5,48,2.08,1,341,3.713572066704308
1,28,40.693490000000004,-73.91173,2,30,2,0.11,5,365,3.5553480614894135
1,51,40.67754,-73.94305,0,3,0,1.3732214298586618,1,0,4.948759890378168
1,51,40.6685,-73.94842,1,5,0,1.3732214298586618,2,0,3.9318256327243257
2,94,40.81065,-73.9457,1,3,34,1.52,1,178,4.836281906951478
2,34,40.74283,-73.99843,0,5,48,2.22,1,46,5.5053315359323625
2,61,40.79099,-73.945,0,1,0,1.3732214298586618,2,364,5.993961427306569
1,63,40.67585,-73.87307,0,2,53,2.37,1,2,4.189654742026425
2,94,40.819320000000005,-73.94675,1,2,24,1.07,1,0,4.189654742026425
3,166,40.69883,-73.90077,1,1,2,0.09,1,0,3.9318256327243257
1,159,40.66202,-73.96195,0,16,0,1.3732214298586618,1,0,4.394449154672439
1,13,40.680170000000004,-73.93674,1,1,0,1.3732214298586618,1,0,5.017279836814924
2,202,40.79738,-73.96332,1,1,52,2.41,1,198,4.356708826689592
2,95,40.76538,-73.98711,1,4,6,0.27,6,140,4.605170185988092
2,127,40.75257,-73.96853,0,1,0,1.3732214298586618,1,0,4.852030263919617
3,105,40.68379,-73.79186,1,1,15,0.66,3,164,3.6888794541139363
2,119,40.71856,-73.98753,1,4,0,1.3732214298586618,1,0,4.248495242049359
2,34,40.73982,-74.0011,0,1,71,3.2,1,12,5.278114659230517
2,206,40.84545,-73.94171999999999,1,2,1,0.05,1,0,3.9318256327243257
3,160,40.70807,-73.73059,0,2,15,0.67,2,90,4.605170185988092
2,94,40.82325,-73.95121999999999,1,4,10,0.44,1,0,4.330733340286331
1,214,40.70994,-73.94866999999999,1,2,50,2.35,1,246,4.499809670330265
2,145,40.7212,-73.99463,0,5,87,3.79,1,118,5.583496308781699
1,51,40.67052,-73.93444000000001,0,3,19,1.03,3,97,5.993961427306569
2,73,40.707440000000005,-74.01521,0,4,32,3.1,1,39,5.081404364984463
2,61,40.8027,-73.9398,2,7,1,0.04,1,0,4.330733340286331
